"Data.set","bio.1","bio.4","bio.12","bio.15"
107,14.9833421707153,3.53684449195862,0.0192778240889311,15.8504600524902
108,20.5062732696533,4.75447130203247,0.0140916602686048,107.338043212891
109,9.03934478759766,9.73558712005615,0.0145272398367524,49.3995933532715
110,20.5167827606201,0.50177675485611,0.0512346252799034,44.4238548278809
111,23.7690296173096,7.17012357711792,0.000258563319221139,162.897247314453
112,27.1807327270508,0.803025007247925,0.0896530747413635,48.5436248779297
113,16.9539566040039,7.51517915725708,0.0191541835665703,76.2884063720703
114,14.0704212188721,6.84854888916016,0.0199570693075657,50.6895065307617
115,18.160343170166,5.28726482391357,0.00949073489755392,47.7749633789062
116,13.0157327651978,6.63265466690063,0.0226001385599375,44.8892402648926
117,9.84698581695557,6.48104953765869,0.0314830280840397,22.9563846588135
118,18.021167755127,4.32411909103394,0.0284817852079868,71.6083221435547
119,-6.0153374671936,10.1043004989624,0.0278929341584444,89.1137390136719
120,-6.0153374671936,10.1043004989624,0.0278929341584444,89.1137390136719
121,14.9402523040771,6.70573902130127,0.0235114824026823,53.9561347961426
122,14.6013765335083,7.73312425613403,0.0238125864416361,45.2370834350586
123,19.8980979919434,5.19043254852295,0.00113252352457494,93.5045166015625
124,21.3033351898193,5.90787076950073,0.000470731378300115,95.6277465820312
125,7.98148345947266,10.0901718139648,0.0140332905575633,44.648006439209
126,3.92676663398743,9.39375972747803,0.020752364769578,36.0931510925293
127,13.0092725753784,8.94361209869385,0.0220172144472599,112.306159973145
128,10.3309679031372,10.3046455383301,0.0177400410175323,29.8753547668457
129,10.3309679031372,10.3046455383301,0.0177400410175323,29.8753547668457
130,0.48329371213913,8.40222454071045,0.0255175605416298,27.066987991333
131,15.227614402771,0.481781184673309,0.0710456073284149,28.1730728149414
132,4.19210720062256,13.4948997497559,0.00531995017081499,34.6069221496582
133,6.80943918228149,14.1365146636963,0.00603349599987268,26.5070285797119
134,9.44129467010498,13.4525880813599,0.00729700597003102,37.410831451416
135,13.8600206375122,7.56809329986572,0.0275262780487537,42.1468544006348
136,14.8662643432617,2.93176674842834,0.0174397509545088,49.7132415771484
137,13.4005947113037,3.74128198623657,0.0200437307357788,19.0585861206055
138,24.9290390014648,5.29387760162354,0.0123085882514715,100.597267150879
139,12.8471841812134,4.87716293334961,0.0241213589906693,42.9947242736816
140,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
141,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
142,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
143,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
144,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
145,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
146,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
147,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
148,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
149,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
150,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
151,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098
152,17.3586502075195,5.06054973602295,0.0167802311480045,67.5673370361328
153,8.97596645355225,8.24785137176514,0.0194314997643232,54.4534606933594
154,13.8399429321289,4.58053493499756,0.0179627221077681,92.9124603271484
155,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484
156,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484
157,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484
158,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484
159,18.5062255859375,4.21948003768921,0.0127055253833532,96.076774597168
160,12.0672330856323,9.08272075653076,0.00956980604678392,50.7061347961426
161,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
162,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
163,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
164,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
165,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
166,-1.42303097248077,8.61573791503906,0.022561252117157,30.9474468231201
167,-0.954298079013824,9.18937873840332,0.0193334724754095,37.197151184082
168,-0.954298079013824,9.18937873840332,0.0193334724754095,37.197151184082
169,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
170,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
171,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
172,15.8374786376953,5.68321943283081,0.0245635155588388,47.1955070495605
173,15.8374786376953,5.68321943283081,0.0245635155588388,47.1955070495605
174,10.7449932098389,3.11874032020569,0.0492610186338425,77.0420227050781
175,25.4375171661377,1.92256462574005,0.0482388623058796,66.4452056884766
176,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
177,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371
178,11.8044118881226,6.52687406539917,0.0198259204626083,27.7808589935303
179,8.56777667999268,8.69103240966797,0.0180109441280365,48.0201301574707
180,12.2862424850464,7.21813488006592,0.0494002886116505,27.7872924804688
181,12.6577806472778,2.03183317184448,0.0207223687320948,93.5531311035156
182,12.6577806472778,2.03183317184448,0.0207223687320948,93.5531311035156
183,12.6577806472778,2.03183317184448,0.0207223687320948,93.5531311035156
184,17.8239250183105,8.78782558441162,0.00502923922613263,56.4135246276855
185,17.8239250183105,8.78782558441162,0.00502923922613263,56.4135246276855
186,3.92676663398743,9.39375972747803,0.020752364769578,36.0931510925293
187,23.9443874359131,3.19560790061951,0.063590869307518,90.927604675293
188,11.6904621124268,7.9688777923584,0.0242978893220425,20.9106693267822
189,10.0910081863403,10.2140741348267,0.0185411404818296,26.4671974182129
190,10.0910081863403,10.2140741348267,0.0185411404818296,26.4671974182129
191,2.53094506263733,9.74325180053711,0.0172270964831114,29.9847927093506
192,2.53094506263733,9.74325180053711,0.0172270964831114,29.9847927093506
193,2.53094506263733,9.74325180053711,0.0172270964831114,29.9847927093506
194,5.96426343917847,12.1113271713257,0.0193176027387381,49.4298133850098
195,9.41201591491699,10.3419189453125,0.0115888323634863,24.0381946563721
196,12.6953773498535,8.58939743041992,0.014891866594553,46.2024078369141
197,4.11752271652222,12.1327056884766,0.0178351867944002,50.594123840332
198,12.6953773498535,8.58939743041992,0.014891866594553,46.2024078369141
199,7.78720569610596,10.9767465591431,0.0284700952470303,28.9437885284424
200,6.98719596862793,10.5496416091919,0.0166109278798103,48.3990135192871
201,5.30124139785767,8.24557971954346,0.0297085996717215,24.3942127227783
202,5.30124139785767,8.24557971954346,0.0297085996717215,24.3942127227783
203,12.936315536499,3.98724102973938,0.0155898658558726,92.8137130737305
204,7.14603328704834,8.98289203643799,0.0159421935677528,46.2499351501465
205,0.0574791170656681,8.81448268890381,0.0270192176103592,56.467098236084
206,3.98965620994568,5.79100656509399,0.0208949204534292,58.8699798583984
207,10.2800512313843,10.7380304336548,0.0145158339291811,40.6518821716309
208,9.63073062896729,8.42472553253174,0.0262022465467453,37.617992401123
209,15.5063238143921,5.82725620269775,0.022337231785059,43.7829322814941
210,24.2764053344727,1.31592130661011,0.0439732596278191,47.4998092651367
211,6.52045583724976,11.1812572479248,0.0108922533690929,29.2770881652832
212,6.52045583724976,11.1812572479248,0.0108922533690929,29.2770881652832
213,10.1114454269409,9.26109218597412,0.0406979881227016,8.28057193756104
214,-0.932990491390228,9.53421401977539,0.0194920618087053,36.9685478210449
215,-0.961658477783203,8.27496528625488,0.0211524683982134,33.3829917907715
216,4.74069595336914,6.30712032318115,0.0641016587615013,58.6379890441895
217,-2.33476042747498,14.2020101547241,0.0125758377835155,97.4981460571289
218,14.3078727722168,7.93901824951172,0.020509347319603,35.9318656921387
219,2.60755467414856,9.38245868682861,0.0209263768047094,28.1870231628418
220,11.4897813796997,7.454993724823,0.018502701073885,41.2141914367676
221,11.4897813796997,7.454993724823,0.018502701073885,41.2141914367676
222,27.6891403198242,2.75771832466125,0.0255818981677294,72.3671035766602
223,27.8072681427002,2.15040373802185,0.0335035547614098,92.2244873046875
224,22.9802494049072,10.1850261688232,0.00196471600793302,122.886428833008
225,8.59143352508545,7.85100126266479,0.0284926630556583,27.3618049621582
226,-12.2593402862549,15.5466461181641,0.00845323409885168,46.1867485046387
227,9.64093780517578,7.29403829574585,0.0410718284547329,16.8202629089355
228,11.4261274337769,7.20769453048706,0.0424115285277367,25.0824375152588
229,3.92129111289978,8.80788898468018,0.0215032938867807,31.0779552459717
230,7.9800763130188,4.31389474868774,0.0398657135665417,11.7562484741211
231,-5.75465488433838,12.4912338256836,0.0165120083838701,32.6932106018066
232,-21.2616176605225,10.3160724639893,0.00383014674298465,72.8567352294922
233,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
234,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
235,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
236,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
237,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
238,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
239,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
240,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
241,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
242,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
243,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
244,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
245,-0.813154995441437,9.21686744689941,0.0194054804742336,42.5673637390137
246,9.71302223205566,4.27880144119263,0.0297758597880602,8.20353603363037
247,13.529411315918,5.55622100830078,0.024905126541853,15.522349357605
248,13.529411315918,5.55622100830078,0.024905126541853,15.522349357605
250,13.3422508239746,7.73662519454956,0.0392852239310741,22.1861915588379
251,-0.321879357099533,9.54497814178467,0.0213317573070526,37.8229064941406
252,12.1108150482178,9.30452346801758,0.0094066308811307,43.3982772827148
253,9.82810497283936,3.37912583351135,0.032997589558363,62.8784561157227
254,7.99020576477051,8.59084224700928,0.0264155510812998,32.825553894043
255,8.140793800354,8.70687770843506,0.0158001258969307,58.8663444519043
256,8.09805202484131,10.9251117706299,0.0291147977113724,31.9833850860596
257,12.5942735671997,9.22055625915527,0.0366195887327194,14.6832084655762
258,12.5942735671997,9.22055625915527,0.0366195887327194,14.6832084655762
259,12.1108150482178,9.30452346801758,0.0094066308811307,43.3982772827148
260,10.0041589736938,9.91388511657715,0.0334843955934048,16.1449279785156
261,10.0041589736938,9.91388511657715,0.0334843955934048,16.1449279785156
262,-1.6739284992218,12.9986886978149,0.0191443599760532,46.8692321777344
263,10.8881521224976,4.78017663955688,0.0433605015277863,56.2153282165527
264,7.32532596588135,3.75995016098022,0.0583279877901077,35.5122528076172
265,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
266,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
267,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
268,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
269,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
270,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
271,8.74145221710205,10.7125377655029,0.0304061118513346,29.285135269165
272,12.2778091430664,10.0891284942627,0.0328396931290627,22.600980758667
273,12.5185136795044,8.3870153427124,0.0100056696683168,46.0424652099609
274,7.4672155380249,8.29270648956299,0.0238655153661966,26.2431087493896
275,16.7791481018066,7.21260070800781,0.0334504619240761,86.6126327514648
276,7.8365478515625,9.91208744049072,0.0150695731863379,29.8942966461182
277,3.84339118003845,9.36440086364746,0.0175428912043571,61.3659248352051
278,3.86595225334167,9.89458560943604,0.0180100910365582,34.0216178894043
279,10.6073694229126,4.99231576919556,0.0473012179136276,66.9535064697266
280,1.06021296977997,14.0057859420776,0.0116165960207582,87.6104888916016
281,10.7218656539917,9.43286895751953,0.0371915921568871,13.7783260345459
282,4.98445558547974,6.96230602264404,0.0366277471184731,13.1187505722046
283,0.720827281475067,5.54113578796387,0.0321713238954544,17.8972759246826
284,13.1179943084717,9.17604541778564,0.0382042117416859,14.8380365371704
285,13.4441509246826,6.76231813430786,0.019798319786787,28.6322860717773
286,12.406304359436,5.25702285766602,0.0207305680960417,16.9658107757568
287,22.1890697479248,8.31407737731934,0.0082724429666996,54.5513801574707
288,-5.13406467437744,12.3169183731079,0.0192613434046507,27.7727909088135
289,12.9470949172974,5.47069311141968,0.0236345548182726,16.8757057189941
290,11.5498561859131,6.18527698516846,0.0326996147632599,39.793098449707
291,10.2938947677612,9.08242797851562,0.0147283263504505,37.050968170166
292,-10.3109283447266,15.1909122467041,0.0128148766234517,49.9118995666504
293,20.1065788269043,3.73356199264526,0.0186340119689703,112.470680236816
294,20.1065788269043,3.73356199264526,0.0186340119689703,112.470680236816
295,27.714298248291,1.82458412647247,0.0410113073885441,119.108345031738
296,27.714298248291,1.82458412647247,0.0410113073885441,119.108345031738
297,27.714298248291,1.82458412647247,0.0410113073885441,119.108345031738
298,27.714298248291,1.82458412647247,0.0410113073885441,119.108345031738
299,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
300,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
301,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
302,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
303,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
304,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
305,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
306,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
307,11.3289175033569,9.23673439025879,0.0384785644710064,6.3272590637207
308,16.8920230865479,3.94398021697998,0.0138656916096807,65.0738983154297
309,12.3061628341675,9.23553085327148,0.00928644184023142,37.4945220947266
310,12.3061628341675,9.23553085327148,0.00928644184023142,37.4945220947266
311,15.3836984634399,3.43710494041443,0.024078780785203,110.65372467041
312,15.3836984634399,3.43710494041443,0.024078780785203,110.65372467041
313,15.3836984634399,3.43710494041443,0.024078780785203,110.65372467041
314,15.3836984634399,3.43710494041443,0.024078780785203,110.65372467041
315,15.3836984634399,3.43710494041443,0.024078780785203,110.65372467041
316,25.7804698944092,0.818521082401276,0.0604235678911209,50.4979286193848
317,14.4954643249512,5.7878851890564,0.0233820788562298,14.0019083023071
318,14.4954643249512,5.7878851890564,0.0233820788562298,14.0019083023071
319,14.0987043380737,4.38009595870972,0.0263189449906349,94.9775009155273
320,14.7002573013306,4.32878875732422,0.0121219512075186,100.149398803711
321,2.83155655860901,3.00295495986938,0.0901395156979561,12.1178379058838
322,2.83155655860901,3.00295495986938,0.0901395156979561,12.1178379058838
323,2.83155655860901,3.00295495986938,0.0901395156979561,12.1178379058838
324,4.28708124160767,2.89077830314636,0.149723380804062,16.0567321777344
325,5.62252235412598,8.67039680480957,0.0437906794250011,13.8386268615723
326,11.425238609314,9.24877262115479,0.0386552959680557,6.45954704284668
327,8.41950798034668,11.1219139099121,0.0306562334299088,36.4284973144531
328,8.41950798034668,11.1219139099121,0.0306562334299088,36.4284973144531
329,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
330,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
331,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
332,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
333,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
334,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
335,13.375880241394,3.75776720046997,0.0188865680247545,20.5836982727051
336,10.8318405151367,9.47954368591309,0.0356907099485397,13.9570913314819
337,10.8318405151367,9.47954368591309,0.0356907099485397,13.9570913314819
338,20.0334167480469,2.39019703865051,0.00278992671519518,75.6819839477539
339,20.7467708587646,5.83014106750488,0.0413551107048988,23.0439109802246
340,8.62247467041016,2.61640381813049,0.0350267253816128,31.4726905822754
341,9.2686824798584,9.7971248626709,0.0136901764199138,57.8622360229492
342,18.5731315612793,8.3537483215332,0.014832847751677,52.5717544555664
343,9.78113269805908,3.01572227478027,0.0351562909781933,59.1501388549805
344,8.87055778503418,3.57329344749451,0.0276326257735491,14.4271774291992
345,12.2311697006226,7.45106172561646,0.051914319396019,27.6459350585938
346,6.97332715988159,6.75668621063232,0.0401178225874901,18.1762714385986
347,1.54002785682678,9.8280086517334,0.0229446738958359,24.438720703125
348,1.54002785682678,9.8280086517334,0.0229446738958359,24.438720703125
349,17.6091709136963,4.85930919647217,0.0301205161958933,64.0591812133789
350,11.1664113998413,4.80951404571533,0.0425641909241676,39.6916542053223
351,14.3664388656616,6.37064743041992,0.0149489380419254,20.3519515991211
352,9.82822036743164,3.35681486129761,0.0349004045128822,17.2960262298584
353,12.936315536499,3.98724102973938,0.0155898658558726,92.8137130737305
354,3.92129111289978,8.80788898468018,0.0215032938867807,31.0779552459717
355,-1.99120545387268,8.37290668487549,0.0295185539871454,22.5766181945801
356,-1.99120545387268,8.37290668487549,0.0295185539871454,22.5766181945801
357,17.2106742858887,6.22631549835205,0.018944775685668,48.8370132446289
358,17.2106742858887,6.22631549835205,0.018944775685668,48.8370132446289
359,7.81712055206299,7.8361701965332,0.0230218358337879,25.4147415161133
360,18.5117835998535,3.77201676368713,0.0643955022096634,15.1822423934937
361,20.1809234619141,1.93812429904938,0.0436475165188313,84.3983154296875
362,23.1951637268066,0.76031893491745,0.0341500043869019,111.549255371094
363,22.5521202087402,0.401513040065765,0.0441278703510761,103.813529968262
364,8.86744022369385,0.431971669197083,0.0645058676600456,24.860481262207
365,14.7514495849609,0.348277121782303,0.0517681092023849,62.2264137268066
366,25.1162986755371,1.16930985450745,0.027065247297287,38.7463912963867
367,21.8299007415771,1.84894716739655,0.0381054952740669,87.0034027099609
368,27.0754623413086,1.13844954967499,0.0591937080025673,68.4685134887695
369,21.0539684295654,2.19567894935608,0.0541001334786415,67.5828170776367
370,21.3118190765381,2.08457803726196,0.0454795844852924,66.9528656005859
371,21.4805717468262,2.03605604171753,0.0461446642875671,67.1821365356445
372,22.5845851898193,2.02383232116699,0.0423943996429443,69.2704162597656
373,21.5194835662842,2.30208468437195,0.0517087243497372,65.2727432250977
374,21.4805717468262,2.03605604171753,0.0461446642875671,67.1821365356445
375,14.2343282699585,7.89469766616821,0.0358363464474678,10.3181266784668
376,14.2343282699585,7.89469766616821,0.0358363464474678,10.3181266784668
377,3.92129111289978,8.80788898468018,0.0215032938867807,31.0779552459717
378,7.93736696243286,4.30039882659912,0.0361223518848419,10.4097852706909
379,8.82610416412354,17.4421939849854,0.00474981218576431,33.3511199951172
380,20.4355888366699,10.5150899887085,0.0031421328894794,100.447372436523
381,7.93736696243286,4.30039882659912,0.0361223518848419,10.4097852706909
382,9.90719413757324,6.8437933921814,0.0393324717879295,16.3336887359619
383,9.90719413757324,6.8437933921814,0.0393324717879295,16.3336887359619
384,8.60067653656006,2.65610647201538,0.0385278016328812,31.3599376678467
385,7.40073251724243,6.60001707077026,0.031620629131794,22.5198974609375
386,20.4699745178223,6.19259595870972,0.0111072631552815,100.40958404541
387,19.2579116821289,5.62048530578613,0.00750219216570258,97.540771484375
388,14.6013765335083,7.73312425613403,0.0238125864416361,45.2370834350586
389,16.2616176605225,6.04717397689819,0.0204335656017065,73.029914855957
390,27.8276500701904,6.05393838882446,0.00349044241011143,80.5279846191406
391,21.7648429870605,6.78355741500854,0.000424863770604134,95.163818359375
392,9.66717433929443,10.4919052124023,0.0120126809924841,71.1005859375
393,6.81825304031372,8.65495777130127,0.0274228528141975,45.0887260437012
394,7.93736696243286,4.30039882659912,0.0361223518848419,10.4097852706909
395,14.506121635437,7.58274221420288,0.030026588588953,68.5347747802734
396,11.010630607605,3.03497815132141,0.0577934868633747,62.9443244934082
397,-0.208791330456734,4.83058977127075,0.0355155169963837,21.0860557556152
398,0.00985440332442522,5.1567964553833,0.0352405160665512,21.5877323150635
399,0.896483540534973,4.47524690628052,0.0441253520548344,29.3234558105469
400,20.0812301635742,5.24344825744629,0.0437163598835468,28.2004508972168
401,21.177267074585,5.0411548614502,0.0346609205007553,47.7891578674316
402,4.57918214797974,3.32191586494446,0.0389950424432755,22.9088916778564
